,cor_name,cor_rate,obligation,market_type,listed_date,offer_price,sicho_p,profit_percent,sales,profit,shares_to_pub,sub_rate,pre_demand_day,subs_day,l_exp_offer_price,h_exp_offer_price,score,nasdaq_score
27,노을,31.5,9.48,0,20220303,10000,9670,-3.3,295.0,-8975.0,1.0,8.7,2022-02-15,2022-02-22,13000,17000,0.14,0.016
28,브이씨,190.59,19.93,0,20220224,15000,17400,16.0,35364.0,4513.0,1.0,46.41,2022-02-10,2022-02-16,15000,19500,0.52,-0.026
29,풍원정밀,1556.53,11.0,0,20220228,15200,20200,32.89,37117.0,592.0,1.0,2235.98,2022-02-10,2022-02-18,13200,15200,0.55,0.016
30,스톤브릿지벤처스,20.06,9.48,0,20220225,8000,7200,-10.0,24509.0,12819.0,0.6,22.73,2022-02-09,2022-02-16,9000,10500,0.6,0.033
31,퓨런티어,1535.42,11.08,0,20220223,15000,30000,100.0,15082.0,-2180.0,1.0,2683.0,2022-02-07,2022-02-15,11400,13700,0.48,-0.012
32,바이오에프디엔씨,74.01,11.8,0,20220221,28000,25200,-10.0,8640.0,2461.0,1.0,4.74,2022-01-24,2022-02-10,23000,29000,0.29,-0.012
33,인카금융서비스,13.69,4.19,0,20220216,18000,17250,-4.17,301025.0,11288.0,0.68,25.29,2022-01-24,2022-02-08,23000,27000,0.39,0.025
34,나래나노텍,102.0,0.97,0,20220208,17500,15750,-10.0,82805.0,2273.0,0.77,24.36,2022-01-17,2022-01-25,17500,20500,0.47,-0.006
35,아셈스,1618.26,7.71,0,20220207,8000,16000,100.0,34049.0,1052.0,1.0,2435.07,2022-01-17,2022-01-25,7000,8000,0.39,0.016
36,스코넥,1724.66,59.95,0,20220204,13000,26000,100.0,4558.0,-8971.0,1.0,1751.25,2022-01-13,2022-01-21,9000,12000,0.38,-0.037
37,이지트로닉스,1343.51,2.94,0,20220204,22000,23450,6.59,15349.0,3552.0,1.0,887.4,2022-01-13,2022-01-21,19000,22000,0.43,-0.037
38,LG에너지솔루션,2023.37,77.38,1,20220127,300000,597000,99.0,1461068.0,-451771.0,0.8,69.34,2022-01-11,2022-01-19,257000,300000,0.45,0.0
39,애드바이오텍,102.15,9.48,0,20220124,7000,6730,-3.86,9815.0,-7345.0,1.0,27.2,2022-01-06,2022-01-14,7000,8000,0.36,-0.027
40,케이옥션,1638.36,36.8,0,20220124,20000,40000,100.0,24192.0,-2088.0,0.8,1408.33,2022-01-06,2022-01-13,17000,20000,0.38,-0.027
41,오토앤,1713.0,8.34,0,20220120,5300,8800,66.04,49437.0,3444.0,1.0,2395.63,2022-01-05,2022-01-12,4200,4800,0.3,-0.011
42,래몽래인,1545.68,17.75,0,20211230,15000,26000,73.33,34650.0,3153.0,1.0,2054.63,2021-12-15,2021-12-21,11500,13000,0.26,-0.001
43,케이티비네트워크,50.19,6.94,0,20211216,5800,6030,3.97,66974.0,35765.0,1.0,327.26,2021-11-29,2021-12-07,5800,7200,0.24,0.022
44,툴젠,29.54,0.1,0,20211210,70000,82300,17.57,713.0,-14882.0,1.0,164.13,2021-11-25,2021-12-03,100000,120000,0.39,-0.017
45,신한서부티엔디리츠,564.84,15.28,1,20211210,5000,4805,-3.9,237069.12,25672.70202020202,1.0,151.98,2021-11-17,2021-11-26,5000,5000,0.41,-0.017
46,미래에셋글로벌리츠,1019.58,17.34,1,20211203,5000,5310,6.2,509568.1,13099.609523809524,1.0,753.4,2021-11-15,2021-11-24,5000,5000,0.47,0.008
47,마인즈랩,197.55,19.74,0,20211123,30000,29650,-1.17,11292.0,-20386.0,1.0,89.9,2021-11-08,2021-11-12,26000,30000,0.21,-0.013
48,알비더블유,1719.61,15.98,0,20211122,21400,42800,100.0,37277.0,3719.0,0.62,3706.79,2021-11-05,2021-11-12,18700,21400,0.2,0.004
49,바이옵트로,205.12,0.98,0,20211118,7500,7300,-2.67,16115.0,2235.0,1.0,68.11,2021-11-03,2021-11-10,7500,8500,0.47,-0.003
50,트윔,1627.34,9.2,0,20211117,22000,44000,100.0,18260.0,2916.0,1.0,2266.84,2021-11-02,2021-11-09,17800,20400,0.2,0.008
51,지오엘리먼트,1613.84,15.23,0,20211111,10000,20000,100.0,13180.0,2457.0,1.0,1537.44,2021-10-28,2021-11-03,7600,8700,0.25,-0.017
52,NH올원리츠,628.2,17.07,1,20211118,5000,5490,9.8,509568.1,13099.609523809524,1.0,453.48,2021-10-28,2021-11-05,5000,5000,0.41,-0.003
53,비트나인,1662.29,5.96,0,20211110,11000,15250,38.64,11576.0,-10226.0,1.0,589.64,2021-10-25,2021-11-02,8700,9700,0.3,-0.006
54,디어유,2001.11,37.46,0,20211110,26000,52000,100.0,13048.0,-2250.0,1.0,1598.15,2021-10-25,2021-11-02,18000,24000,0.33,-0.006
55,아이티아이즈,1601.14,9.11,0,20211111,14300,28600,100.0,51314.0,3015.0,0.93,633.61,2021-10-25,2021-11-02,12500,14300,0.32,-0.017
56,지니너스,66.03,0.1,0,20211108,20000,18000,-10.0,3794.0,-9152.0,1.0,162.5,2021-10-21,2021-10-28,24700,32200,0.32,0.002
57,카카오페이,1714.47,70.44,1,20211103,90000,180000,100.0,284371.0,-25051.0,1.0,29.6,2021-10-20,2021-10-26,60000,90000,0.22,0.003
58,피코그램,1472.19,12.96,0,20211103,12500,25000,100.0,24273.0,1957.0,1.0,1520.35,2021-10-19,2021-10-26,11000,12500,0.4,0.003
59,엔켐,1647.4,64.45,0,20211101,42000,81600,94.29,138888.0,501.0,1.0,1275.69,2021-10-15,2021-10-22,30000,35000,0.49,0.003
60,리파인,64.19,3.22,0,20211029,21000,18900,-10.0,54164.0,16067.0,1.0,5.95,2021-10-14,2021-10-21,21000,24000,0.38,0.014
61,지앤비에스엔지니어링,1134.34,4.37,0,20211029,17400,24000,37.93,42392.0,4554.0,1.0,1479.87,2021-10-14,2021-10-20,14300,17400,0.35,0.014
62,아이패밀리에스씨,63.1,12.64,0,20211028,25000,28650,14.6,79218.0,8747.0,0.84,20.88,2021-10-12,2021-10-19,39000,48000,0.35,0.0
63,차백신연구소,206.23,1.93,0,20211022,11000,11700,6.36,78.0,-6240.0,1.0,42.16,2021-10-05,2021-10-13,11000,15000,0.42,0.006
64,지아이텍,2068.17,25.28,0,20211021,14000,28000,100.0,17189.0,4165.0,0.74,2968.35,2021-10-05,2021-10-13,11500,13100,0.18,-0.0
65,씨유테크,1565.03,22.76,0,20211008,6000,12000,100.0,221698.0,10598.0,0.67,1408.69,2021-09-23,2021-09-29,5100,5600,0.32,0.01
66,아스플로,2142.7,12.1,0,20211007,25000,36000,44.0,44784.0,6964.0,1.0,2818.08,2021-09-16,2021-09-28,19000,22000,0.52,0.005
67,원준,1464.1,44.3,0,20211007,65000,102000,56.92,64030.0,4412.0,1.0,1623.28,2021-09-15,2021-09-28,52000,60000,0.09,0.005
68,케이카,40.0,9.48,1,20211013,25000,22500,-10.0,1323114.0,24130.0,0.07,8.72,2021-09-13,2021-10-01,34300,43200,0.19,-0.001
69,실리콘투,1437.63,8.37,0,20210929,27200,38500,41.54,99398.0,5716.0,0.94,1701.0,2021-09-09,2021-09-15,23800,27200,0.52,-0.028
70,프롬바이오,85.71,1.45,0,20210928,18000,19250,6.94,108045.0,-7813.0,0.82,48.24,2021-09-09,2021-09-15,21500,24500,0.41,-0.005
71,바이오플러스,1220.2,7.8,0,20210927,31500,39500,25.4,24367.0,9703.0,1.0,1206.63,2021-09-08,2021-09-14,28500,31500,0.27,-0.0
72,에스앤디,173.11,0.01,0,20210929,28000,25200,-10.0,56537.0,7359.0,1.0,4.2,2021-09-07,2021-09-15,30000,32000,0.33,-0.028
73,현대중공업,1835.87,53.09,1,20210917,60000,111000,85.0,8310181.0,-431463.0,1.0,404.29,2021-09-02,2021-09-08,52000,60000,0.2,0.001
74,와이엠텍,1696.19,31.59,0,20210910,28000,56000,100.0,17037.0,3866.0,1.0,2939.57,2021-08-25,2021-09-01,21000,25000,0.62,-0.003
75,에이비온,139.36,4.3,0,20210908,17000,16800,-1.18,1994.0,-10476.0,1.0,30.66,2021-08-24,2021-08-31,14500,17000,0.29,0.001
76,SK리츠,371.63,11.0,1,20210914,5000,5340,6.8,509568.1,13099.609523809524,1.0,552.0,2021-08-23,2021-09-01,5000,5000,0.54,-0.001
77,일진하이솔루스,1471.01,61.52,1,20210901,34300,68600,100.0,113525.0,15579.0,0.67,654.5,2021-08-19,2021-08-25,25700,34300,0.66,-0.0
78,바이젠셀,1271.21,13.61,0,20210825,52700,73500,39.47,144312.06,-10455.0,1.0,886.2,2021-08-06,2021-08-13,42800,52700,0.28,0.005
79,브레인즈컴퍼니,1428.8,8.92,0,20210819,25000,50000,100.0,14829.0,3734.0,0.67,1190.39,2021-08-03,2021-08-10,20000,22500,0.29,-0.009
80,롯데렌탈,217.63,14.65,1,20210819,59000,57500,-2.54,2100809.0,23307.0,0.5,65.81,2021-08-03,2021-08-10,47000,59000,0.3,-0.009
81,딥노이드,1179.07,7.29,0,20210817,42000,72000,71.43,235.0,-8606.0,1.0,834.86,2021-08-02,2021-08-06,31500,42000,0.1,-0.002
82,아주스틸,1776.9,16.33,1,20210820,15100,30200,100.0,569794.0,11709.0,0.58,1419.73,2021-08-02,2021-08-10,12700,15100,0.31,0.001
83,플래티어,1631.0,18.29,0,20210812,11000,22000,100.0,39376.0,2685.0,1.0,2498.8,2021-07-30,2021-08-05,8500,10000,0.29,-0.002
84,엠로,685.6,6.97,0,20210813,22600,32700,44.69,40302.0,3389.0,1.0,250.0,2021-07-29,2021-08-05,20100,22600,0.16,0.003
85,한컴라이프케어,418.99,3.27,1,20210817,13700,16050,17.15,151842.0,27690.0,0.33,109.8,2021-07-29,2021-08-06,10700,13700,0.21,-0.002
86,원티드랩,1503.91,10.98,0,20210811,35000,70000,100.0,14648.0,-9174.0,0.72,1731.23,2021-07-26,2021-08-03,28000,35000,0.24,-0.005
87,디앤디플랫폼리츠,371.63,11.0,0,20210827,5000,5390,7.8,15056.0,-2285.0,1.0,36.43,2021-07-26,2021-08-09,5000,5000,0.47,-0.006
88,에이치케이이노엔,1871.36,13.49,0,20210809,59000,68100,15.42,515289.0,67061.0,0.57,388.9,2021-07-22,2021-07-30,50000,59000,0.15,-0.004
89,카카오뱅크,1732.83,45.28,1,20210806,39000,53700,37.69,804157.0,113636.0,1.0,181.1,2021-07-20,2021-07-27,33000,39000,0.22,0.008
90,크래프톤,243.15,22.05,1,20210810,498000,448500,-9.94,1670427.0,556267.0,0.65,7.79,2021-07-14,2021-08-03,400000,498000,0.3,0.002
91,에브리봇,576.74,0.67,0,20210728,36700,33050,-9.95,49165.0,-902.0,0.75,159.42,2021-07-13,2021-07-20,32600,36700,0.34,-0.012
92,맥스트,1587.01,39.13,0,20210727,15000,30000,100.0,1983.0,-8921.0,1.0,6762.75,2021-07-12,2021-07-19,11000,13000,0.39,0.0
93,큐라클,1219.27,7.23,0,20210722,25000,36500,46.0,165141.92,-28610.0,0.94,1546.9,2021-07-07,2021-07-14,20000,25000,0.11,0.009
94,에스디바이오센서,1143.76,12.45,1,20210716,52000,57000,9.62,73728.0,1399.0,0.58,274.02,2021-07-05,2021-07-09,45000,52000,0.6,-0.007
95,오비고,1123.74,7.68,0,20210713,14300,19200,34.27,10229.0,-5332.0,1.0,1485.15,2021-06-28,2021-07-02,12400,14300,0.33,0.002
96,아모센스,116.79,2.57,0,20210625,12400,12250,-1.21,62028.0,-1196.0,0.8,26.55,2021-06-10,2021-06-16,12400,15200,0.28,0.007
97,이노뎁,1573.93,6.05,0,20210618,18000,22200,23.33,60760.0,1653.0,1.0,692.12,2021-06-03,2021-06-10,14000,18000,0.37,0.009
98,라온테크,1526.2,8.9,0,20210617,18000,20250,12.5,12632.0,-1432.0,1.0,779.1,2021-05-31,2021-06-08,12800,15800,0.41,-0.002
99,엘비루셈,1419.23,4.48,0,20210611,14000,18000,28.57,209770.0,17105.0,0.67,824.51,2021-05-26,2021-06-03,12000,14000,0.56,0.008
100,에이디엠코리아,1515.98,12.35,0,20210603,3800,7600,100.0,10206.0,653.0,1.0,2345.4,2021-05-17,2021-05-26,2900,3300,0.51,0.001
101,제주맥주,1356.43,5.47,0,20210526,3200,4780,49.38,7317.0,-13955.0,1.0,1747.82,2021-05-10,2021-05-14,2600,2900,0.32,-0.0
102,삼영에스앤씨,1762.39,15.27,0,20210521,11000,22000,100.0,14489.0,633.0,1.0,2392.84,2021-05-06,2021-05-12,7800,10000,0.49,0.018
103,진시스템,934.07,1.5,0,20210526,20000,19100,-4.5,1135.0,-4041.0,1.0,354.58,2021-05-06,2021-05-14,16000,20000,0.3,-0.0
104,샘씨엔에스,1537.67,26.07,0,20210520,6500,6400,-1.54,20985.0,556.0,0.83,1104.29,2021-05-03,2021-05-11,5000,5700,0.29,-0.0
105,씨앤씨인터내셔널,1029.14,5.28,0,20210517,47500,47250,-0.53,81598.0,6637.0,0.6,898.0,2021-04-28,2021-05-07,35000,47500,0.39,0.023
106,에이치피오,252.13,4.12,0,20210514,22200,20000,-9.91,58604.0,8761.0,0.75,95.01,2021-04-27,2021-05-04,22200,25400,0.3,0.007
107,SK아이이테크놀로지,1882.88,63.2,1,20210511,105000,210000,100.0,263037.0,63684.0,1.0,288.17,2021-04-22,2021-04-29,78000,105000,0.34,-0.025
108,쿠콘,1594.61,30.9,0,20210428,45000,80000,77.78,39526.0,8382.0,0.81,1596.32,2021-04-13,2021-04-20,31000,40000,0.3,-0.003
109,해성티피씨,1508.95,16.05,0,20210421,13000,26000,100.0,15327.0,-1518.0,1.0,2053.27,2021-04-06,2021-04-13,9500,11500,0.2,-0.009
110,이삭엔지니어링,1427.15,20.73,0,20210421,11500,23000,100.0,32759.0,2679.0,1.0,2262.09,2021-04-06,2021-04-13,9500,11500,0.51,-0.009
111,엔시스,1467.73,21.73,0,20210401,19000,38000,100.0,31884.0,1912.0,0.71,2573.6,2021-03-16,2021-03-23,13000,16500,0.37,0.015
112,자이언트스텝,1691.65,24.42,0,20210324,11000,22000,100.0,12839.0,-4430.0,1.0,2342.0,2021-03-09,2021-03-16,9000,11000,0.35,-0.011
113,제노코,1452.49,22.15,0,20210324,36000,65000,80.56,32927.0,2198.0,1.0,2095.45,2021-03-09,2021-03-16,27000,33000,0.31,-0.011
114,라이프시맨틱스,1402.17,3.78,0,20210323,12500,25000,100.0,1162.0,-3963.0,1.0,1774.57,2021-03-08,2021-03-12,9000,12500,0.37,0.012
115,SK바이오사이언스,1275.47,59.92,1,20210318,65000,130000,100.0,183938.0,14677.0,0.67,335.36,2021-03-04,2021-03-10,49000,65000,0.22,0.004
116,바이오다인,1364.85,8.8,0,20210317,30000,40000,33.33,4089.0,-2026.0,1.0,48.36,2021-03-02,2021-03-09,22500,28700,0.22,0.001
117,싸이버원,1303.1,9.7,0,20210311,9500,18000,89.47,22372.0,1903.0,0.44,1880.43,2021-02-24,2021-03-03,7600,8300,0.41,-0.0
118,네오이뮨텍,1374.09,25.54,0,20210316,7500,15000,100.0,147813.57,5868.293706293706,1.0,664.65,2021-02-23,2021-03-05,5400,6400,0.33,0.01
119,프레스티지바이오로직스,369.91,6.5,0,20210311,12400,12100,-2.42,185.0,-22057.0,1.0,126.06,2021-02-23,2021-03-03,8700,12400,0.48,-0.0
120,나노씨엠에스,1295.75,6.65,0,20210309,20000,33000,65.0,3978.0,-1691.0,1.0,1243.48,2021-02-22,2021-02-26,14500,18500,0.59,-0.024
121,뷰노,1457.21,23.8,0,20210226,21000,32900,56.67,162.0,-5913.0,1.0,1102.7,2021-02-08,2021-02-17,15000,19500,0.28,-0.035
122,씨이랩,1371.37,12.97,0,20210224,35000,46600,33.14,7089.0,62.0,1.0,195.53,2021-02-08,2021-02-16,23000,31000,0.26,-0.005
123,오로스테크놀로지,1260.0,37.12,0,20210224,21000,42000,100.0,26901.0,7570.0,1.0,1033.82,2021-02-08,2021-02-16,17000,21000,0.24,-0.005
124,유일에너테크,1427.69,61.06,0,20210225,16000,32000,100.0,47015.0,8164.0,0.71,683.55,2021-02-04,2021-02-16,11000,14000,0.42,0.01
125,피엔에이치테크,1454.47,9.58,0,20210216,18000,20500,13.89,7127.0,-7627.0,0.73,1528.76,2021-01-28,2021-02-04,14000,17000,0.26,0.005
126,아이퀘스트,1504.02,18.7,0,20210205,11000,22000,100.0,13153.0,3650.0,1.0,2853.34,2021-01-20,2021-01-28,9200,10600,0.5,0.012
127,프레스티지바이오파마,819.76,19.31,1,20210205,32000,28800,-10.0,237069.12,25672.70202020202,0.91,237.13,2021-01-19,2021-01-26,25000,32000,0.33,0.012
128,와이더플래닛,1449.22,9.59,0,20210203,16000,24900,55.63,34760.0,-1452.0,1.0,1357.98,2021-01-18,2021-01-26,12000,15000,0.33,0.016
129,레인보우로보틱스,1489.9,19.9,0,20210203,10000,20000,100.0,1694.0,-5497.0,1.0,1201.26,2021-01-18,2021-01-26,7000,9000,0.55,0.016
130,솔루엠,1167.55,20.79,1,20210202,17000,34000,100.0,913607.0,38483.0,1.0,1147.76,2021-01-14,2021-01-22,13700,15500,0.67,0.025
131,모비릭스,1407.53,5.73,0,20210128,14000,28000,100.0,40340.0,6189.0,1.0,1485.51,2021-01-14,2021-01-20,10500,14000,0.49,-0.026
132,핑거,1453.12,12.64,0,20210129,16000,32000,100.0,60015.0,3174.0,0.77,939.39,2021-01-14,2021-01-22,13000,15000,0.26,0.005
133,씨앤투스성진,1010.02,1.7,0,20210128,32000,31700,-0.94,47481.0,-430.0,1.0,674.04,2021-01-12,2021-01-20,26000,32000,0.56,-0.026
134,선진뷰티사이언스,1431.0,17.83,0,20210127,11500,23000,100.0,47403.0,4333.0,0.67,1987.74,2021-01-12,2021-01-19,10100,11500,0.57,-0.001
135,엔비티,1425.3,10.7,0,20210121,19000,38000,100.0,45058.0,744.0,1.0,4397.67,2021-01-06,2021-01-13,13200,17600,0.47,0.02
136,석경에이티,1390.29,6.68,0,20201223,10000,20000,100.0,6403.0,1111.0,1.0,1751.58,2020-12-10,2020-12-16,8000,10000,0.5,0.005
137,프리시젼바이오,1231.23,1.62,0,20201222,12500,25000,100.0,2409.0,-706.0,1.0,1557.29,2020-12-08,2020-12-15,10500,12500,0.29,-0.001
138,지놈앤컴퍼니,1163.49,9.08,0,20201223,40000,80000,100.0,46.0,-84669.0,0.9,1175.1,2020-12-07,2020-12-15,36000,40000,0.26,0.005
139,알체라,1315.61,3.88,0,20201221,10000,20000,100.0,3291.0,-11416.0,1.0,1322.58,2020-12-03,2020-12-11,8000,10000,0.33,-0.001
140,에프앤가이드,1327.98,7.6,0,20201217,7000,14000,100.0,21083.0,3479.0,0.61,1353.9,2020-12-02,2020-12-09,5200,6500,0.54,0.005
141,티엘비,1318.82,6.1,0,20201214,38000,75900,99.74,149136.0,9473.0,0.89,1551.19,2020-11-30,2020-12-04,33200,38000,0.41,-0.002
142,인바이오,1386.04,8.23,0,20201211,5800,11600,100.0,33736.0,1020.0,1.0,1414.15,2020-11-25,2020-12-03,5100,5800,0.56,0.005
143,퀀타매트릭스,185.56,4.6,0,20201209,25500,25050,-1.76,811.0,-63811.0,1.0,167.87,2020-11-25,2020-12-01,19700,25500,0.34,0.005
144,이에스알켄달스퀘어리츠,125.39,9.48,1,20201223,5000,4970,-0.6,237069.12,25672.70202020202,1.0,3.59,2020-11-25,2020-12-08,5000,5000,0.25,0.005
145,명신산업,1195.69,30.6,1,20201207,6500,13000,100.0,775740.0,33843.0,0.33,1372.94,2020-11-24,2020-11-30,4900,5800,0.57,0.007
146,엔젠바이오,1006.96,3.33,0,20201210,14000,28000,100.0,1478.0,-6865.0,1.0,1502.4,2020-11-23,2020-12-02,10500,14000,0.36,-0.019
147,앱코,1141.02,3.64,0,20201202,24300,30150,24.07,84271.0,3474.0,0.8,978.13,2020-11-17,2020-11-24,21400,24300,0.19,0.013
148,클리노믹스,494.2,2.05,0,20201204,13900,18500,33.09,4101.0,-5760.0,1.0,341.46,2020-11-17,2020-11-24,10900,13900,0.35,0.002
149,엔에프씨,979.94,6.15,0,20201202,13400,20700,54.48,32860.0,6572.0,1.0,643.85,2020-11-16,2020-11-24,10200,13400,0.24,0.013
150,포인트모바일,1447.07,18.19,0,20201203,15000,30000,100.0,62181.0,8494.0,0.85,1842.97,2020-11-16,2020-11-24,13000,15000,0.28,-0.0
151,제일전기공업,1196.21,8.86,0,20201126,17000,34000,100.0,146148.0,14127.0,0.5,1396.1,2020-11-10,2020-11-18,15000,17000,0.34,0.005
152,티앤엘,338.91,0.41,0,20201120,36000,72000,100.0,32655.0,7286.0,1.0,1109.19,2020-11-09,2020-11-13,34000,38000,0.46,0.009
153,하나기술,1393.98,16.83,0,20201125,35000,70000,100.0,59294.0,4317.0,1.0,1802.1,2020-11-09,2020-11-16,31000,35000,0.59,0.013
154,에이플러스에셋어드바이저,3.66,25.4,1,20201120,7500,8100,8.0,269373.0,15385.0,0.41,24.75,2020-11-05,2020-11-11,10500,12300,0.54,0.009
155,고바이오랩,64.33,0.03,0,20201118,15000,30000,100.0,577.0,-44067.0,1.0,566.54,2020-11-03,2020-11-10,18000,23000,0.3,-0.002
156,네패스아크,707.7,1.6,0,20201117,26500,36200,36.6,54719.0,4653.0,1.0,830.21,2020-11-02,2020-11-10,23400,26500,0.24,0.008
157,교촌에프앤비,999.44,3.9,1,20201112,12300,23850,93.9,380091.0,29518.0,0.7,1318.29,2020-10-28,2020-11-04,10600,12300,0.34,0.02
158,소룩스,1135.7,0.8,0,20201106,10000,20000,100.0,71108.0,5794.0,0.82,1660.08,2020-10-23,2020-10-30,8000,10000,0.43,0.026
159,위드텍,1336.49,23.53,0,20201030,25000,37100,48.4,58061.0,11129.0,1.0,1185.51,2020-10-14,2020-10-21,21000,25000,0.47,0.016
160,센코,848.37,2.2,0,20201029,13000,13350,2.69,19835.0,-2411.0,0.82,366.42,2020-10-13,2020-10-21,10000,13000,0.43,-0.037
161,바이브컴퍼니,1221.45,7.96,0,20201028,28000,40000,42.86,16298.0,-777.0,1.0,1266.22,2020-10-12,2020-10-20,23000,28000,0.35,0.006
162,미코바이오메드,159.15,0.02,0,20201022,15000,16100,7.33,4098.0,-13172.0,1.0,41.74,2020-10-06,2020-10-14,12000,15000,0.52,-0.003
163,하이브,1117.25,43.85,1,20201015,135000,270000,100.0,587224.0,72424.0,1.0,606.97,2020-09-24,2020-10-06,105000,135000,0.16,-0.008
164,피플바이오,40.4,5.73,0,20201019,20000,18000,-10.0,895.0,-4001.0,1.0,51.08,2020-09-23,2020-10-08,25000,30000,0.67,-0.004
165,넥스틴,30.25,23.3,0,20201008,75400,71100,-5.7,9394.0,-2625.0,1.0,13.92,2020-09-18,2020-09-25,61500,75400,0.54,0.019
166,원방테크,406.8,3.2,0,20200924,54300,48900,-9.94,118882.0,14592.0,0.3,348.77,2020-09-08,2020-09-16,43000,54300,0.3,-0.03
167,비나텍,1098.1,22.47,0,20200923,33000,44000,33.33,42763.0,4405.0,1.0,1386.85,2020-09-07,2020-09-15,27000,32000,0.49,0.017
168,박셀바이오,94.18,11.68,0,20200922,30000,27000,-10.0,237069.12,-1254.0,1.0,96.44,2020-09-03,2020-09-11,30000,35000,0.54,-0.001
